



中央频道,#genre#
丁于-欠你的歌,http://em.21dtv.com/songs/60143100.mkv
YHBOYS-魔Fun乐园,http://em.21dtv.com/songs/60143098.mkv
Yan Ting-小姐你好(MTV),http://em.21dtv.com/songs/60143097.mkv
Ty-书没读好,http://em.21dtv.com/songs/60143096.mkv
ToNick-圣诞歌 Last Christmas,http://em.21dtv.com/songs/60143095.mkv
Tizzy T+MC Jin-无束缚,http://em.21dtv.com/songs/60143094.mkv
Tizzy T-市中心,http://em.21dtv.com/songs/60143093.mkv
TFBOYS-同一秒快乐,http://em.21dtv.com/songs/60143092.mkv
Supper Moment-灵感床,http://em.21dtv.com/songs/60143091.mkv
Suby-心理罪,http://em.21dtv.com/songs/60143090.mkv
SNH48-自我主张,http://em.21dtv.com/songs/60143089.mkv
SNH48-甜蜜冒险,http://em.21dtv.com/songs/60143088.mkv
SNH48-我心翱翔,http://em.21dtv.com/songs/60143087.mkv
RPG+朱俐静-其实没聊什么,http://em.21dtv.com/songs/60143084.mkv
PG One+Yamy-Wait a minute,http://em.21dtv.com/songs/60143082.mkv
OK绷-爱你唷 LUV YO,http://em.21dtv.com/songs/60143081.mkv
OB03-Two Two,http://em.21dtv.com/songs/60143080.mkv
MERA-Hello梦想,http://em.21dtv.com/songs/60143079.mkv
MC马可-我的小可爱,http://em.21dtv.com/songs/60143078.mkv
MC王子浩-我喜欢你,http://em.21dtv.com/songs/60143077.mkv
MC法老+冷风-我说了算,http://em.21dtv.com/songs/60143076.mkv
Major Lazer+李宇春-一百种热爱,http://em.21dtv.com/songs/60143075.mkv
K帅先生-鹏举鸿飞,http://em.21dtv.com/songs/60143074.mkv
Kimi.Cat王泉雅-Love Song,http://em.21dtv.com/songs/60143073.mkv
Jade Eyes-Vivian,http://em.21dtv.com/songs/60143071.mkv
J.V.E李以诺-最兄弟,http://em.21dtv.com/songs/60143070.mkv
J.V.E李以诺-新酒,http://em.21dtv.com/songs/60143069.mkv
Iris七叶-风月令,http://em.21dtv.com/songs/60143067.mkv
Higher Brothers-Young Master,http://em.21dtv.com/songs/60143066.mkv
Heyo+卫诗-盛夏的舞,http://em.21dtv.com/songs/60143065.mkv
Gosh-Don\\\'t You,http://em.21dtv.com/songs/60143064.mkv
GALI-RAMBO,http://em.21dtv.com/songs/60143063.mkv
GAI-王者降临,http://em.21dtv.com/songs/60143062.mkv
邓紫棋+曹格-背叛(现场版),http://em.21dtv.com/songs/60143061.mkv
邓紫棋-泡沫(现场版),http://em.21dtv.com/songs/60143060.mkv
邓紫棋-多远都要在一起(现场版),http://em.21dtv.com/songs/60143059.mkv
邓紫棋-回忆的沙漏(现场版),http://em.21dtv.com/songs/60143058.mkv
邓紫棋-光年之外(现场版),http://em.21dtv.com/songs/60143057.mkv
邓紫棋-偶尔(现场版),http://em.21dtv.com/songs/60143056.mkv
FLUX-杰森史塔森,http://em.21dtv.com/songs/60143055.mkv
FLUX-Too Young To Die,http://em.21dtv.com/songs/60143054.mkv
Core One-信号,http://em.21dtv.com/songs/60143051.mkv
Bridge-老大,http://em.21dtv.com/songs/60143050.mkv
BrAnT.B+辛巴-Zero To Hero,http://em.21dtv.com/songs/60143049.mkv
BLACKPINK-Playing With Fire,http://em.21dtv.com/songs/60143048.mkv
Bingo-I Know What You Want(MTV),http://em.21dtv.com/songs/60143047.mkv
B.Gs-我们的小宇宙,http://em.21dtv.com/songs/60143046.mkv
Avicii-Waiting For Love,http://em.21dtv.com/songs/60143045.mkv
ATF-我是极光,http://em.21dtv.com/songs/60143044.mkv
AKA.imp小鬼-Rap口播1,http://em.21dtv.com/songs/60143043.mkv
A2A-只要在一起,http://em.21dtv.com/songs/60143042.mkv
A Lin+J.Sheon-你点的歌救了我,http://em.21dtv.com/songs/60143041.mkv
94836部队+机务一中队-第一之歌,http://em.21dtv.com/songs/60143040.mkv
51-徒步爱情,http://em.21dtv.com/songs/60143039.mkv
51-喇ㄉ一赛,http://em.21dtv.com/songs/60143038.mkv
51-没有我自己,http://em.21dtv.com/songs/60143037.mkv
51-假象的圆满,http://em.21dtv.com/songs/60143036.mkv
王紫菲-想爹娘,http://em.21dtv.com/songs/60139337.mkv
燕尾蝶-爱在蒙古高原,http://em.21dtv.com/songs/60139336.mkv
天籁天-恋你在红尘,http://em.21dtv.com/songs/60139335.mkv
龙梅子-苦雨,http://em.21dtv.com/songs/60139334.mkv
龙奔+刘增瞳-王者荣耀,http://em.21dtv.com/songs/60139333.mkv
龙奔-全民K歌,http://em.21dtv.com/songs/60139332.mkv
龙奔-一亿个承诺,http://em.21dtv.com/songs/60139331.mkv
齐秦-鼓声若响,http://em.21dtv.com/songs/60139330.mkv
齐晨-西塘,http://em.21dtv.com/songs/60139329.mkv
黑龙-几十年,http://em.21dtv.com/songs/60139328.mkv
黑豹乐队-孤独的灵魂,http://em.21dtv.com/songs/60139327.mkv
黑哥-是错了的爱还是我爱的错,http://em.21dtv.com/songs/60139326.mkv
黎晓阳-Mr Weather Man,http://em.21dtv.com/songs/60139325.mkv
黄龄-问情,http://em.21dtv.com/songs/60139324.mkv
黄鹤翔-陪您变老,http://em.21dtv.com/songs/60139323.mkv
黄贯中-大英雄,http://em.21dtv.com/songs/60139322.mkv
黄观-一首伤感的情歌,http://em.21dtv.com/songs/60139321.mkv
黄星羱-喵喵喵,http://em.21dtv.com/songs/60139320.mkv
黄慈轩-喵了个咪,http://em.21dtv.com/songs/60139318.mkv
黄子韬-还来得及,http://em.21dtv.com/songs/60139317.mkv
黄婷婷-星光闪耀,http://em.21dtv.com/songs/60139316.mkv
黄品源+万芳-小薇,http://em.21dtv.com/songs/60139315.mkv
黄品源-那么爱你为什么,http://em.21dtv.com/songs/60139314.mkv
黄品源-海浪,http://em.21dtv.com/songs/60139313.mkv
黄品源-原来有你,http://em.21dtv.com/songs/60139312.mkv
黄品源-你怎么舍得我难过,http://em.21dtv.com/songs/60139311.mkv
黄品源-不想说再见,http://em.21dtv.com/songs/60139310.mkv
黄勇+小琢-花桥情歌,http://em.21dtv.com/songs/60139309.mkv
黄丽萍-节日欢歌,http://em.21dtv.com/songs/60139308.mkv
黄中原-最害怕唱情歌,http://em.21dtv.com/songs/60139307.mkv
麦震烁-浮华盛世,http://em.21dtv.com/songs/60139306.mkv
鹿晗+AR-零界点,http://em.21dtv.com/songs/60139305.mkv
鹿晗-触发,http://em.21dtv.com/songs/60139304.mkv
鲁士郎-那些,http://em.21dtv.com/songs/60139303.mkv
魏晨-自我崇拜,http://em.21dtv.com/songs/60139302.mkv
魏如萱+马頔-星期三或礼拜三,http://em.21dtv.com/songs/60139301.mkv
魏大勋-白桦林,http://em.21dtv.com/songs/60139300.mkv
魏大勋-当我想你的时候,http://em.21dtv.com/songs/60139299.mkv
高晓攀-问莲鱼说,http://em.21dtv.com/songs/60139298.mkv
高安-天涯各一方,http://em.21dtv.com/songs/60139297.mkv
高云翔-绅士,http://em.21dtv.com/songs/60139295.mkv
高云翔-改变自己,http://em.21dtv.com/songs/60139294.mkv
马智宇-新娘,http://em.21dtv.com/songs/60139292.mkv
马德-戒不掉的习惯,http://em.21dtv.com/songs/60139291.mkv
飞翔-醉美茶陵,http://em.21dtv.com/songs/60139290.mkv
风语-深海的鱼,http://em.21dtv.com/songs/60139289.mkv
颜裕林-再见吧脂肪,http://em.21dtv.com/songs/60139288.mkv
颜裕林-兄弟你累了吗,http://em.21dtv.com/songs/60139287.mkv
颜佳欣-云顶,http://em.21dtv.com/songs/60139286.mkv
音乐走廊+歌一声-只要今生你幸福,http://em.21dtv.com/songs/60139285.mkv
韩磊+隋佶辰+王小小+李晓旭-走四方,http://em.21dtv.com/songs/60139284.mkv
韩磊+王小小-花开在眼前,http://em.21dtv.com/songs/60139283.mkv
韩栋+韩雪-空情,http://em.21dtv.com/songs/60139282.mkv
韩俊林-原来我什么都不好,http://em.21dtv.com/songs/60139280.mkv
韩俊林-兄弟干了这杯酒,http://em.21dtv.com/songs/60139279.mkv
韩丹彤-十年,http://em.21dtv.com/songs/60139278.mkv
韩丹彤-勇气,http://em.21dtv.com/songs/60139277.mkv
韦礼安-爱如空气,http://em.21dtv.com/songs/60139276.mkv
鞠红川+唐伯虎-我要你,http://em.21dtv.com/songs/60139275.mkv
雷鸣-武隆老家,http://em.21dtv.com/songs/60139274.mkv
雷二狗-当爱情变成亲情,http://em.21dtv.com/songs/60139273.mkv
雨柔+望海高歌-永不分离,http://em.21dtv.com/songs/60139270.mkv
雨宗林-此情不渝,http://em.21dtv.com/songs/60139269.mkv
雨宗林-幸福满满,http://em.21dtv.com/songs/60139268.mkv
雨宗林-不配,http://em.21dtv.com/songs/60139267.mkv
雀斑乐团-坏习惯,http://em.21dtv.com/songs/60139266.mkv
隔壁团-再见十八岁,http://em.21dtv.com/songs/60139265.mkv
陶钰玉-遇见爱,http://em.21dtv.com/songs/60139264.mkv
陶红-堂堂正正一辈子,http://em.21dtv.com/songs/60139263.mkv
陶晶莹+曾慧兰-太委屈,http://em.21dtv.com/songs/60139262.mkv
陶晶莹+奯淇组合+曾慧兰+姬紫兰-姐姐妹妹站起来,http://em.21dtv.com/songs/60139261.mkv
降央贡布-我的姑娘,http://em.21dtv.com/songs/60139260.mkv
陈霜-已故之事,http://em.21dtv.com/songs/60139259.mkv
陈霈然-黄梅飘香,http://em.21dtv.com/songs/60139258.mkv
陈霈然-山野的风,http://em.21dtv.com/songs/60139257.mkv
陈霈然-天之大,http://em.21dtv.com/songs/60139256.mkv
陈雅纹-让你受了伤,http://em.21dtv.com/songs/60139255.mkv
陈雅纹-分手以后,http://em.21dtv.com/songs/60139254.mkv
陈雅森-爱到孤独会想哭,http://em.21dtv.com/songs/60139253.mkv
陈随意+谢宜君-问相思,http://em.21dtv.com/songs/60139252.mkv
陈随意+谢宜君-借一挂风,http://em.21dtv.com/songs/60139251.mkv
陈随意-鹿港的花蕊,http://em.21dtv.com/songs/60139250.mkv
陈随意-爱我还是伊,http://em.21dtv.com/songs/60139249.mkv
陈随意-爱情冲冲冲,http://em.21dtv.com/songs/60139248.mkv
陈随意-爱不对时,http://em.21dtv.com/songs/60139247.mkv
陈随意-春风有情,http://em.21dtv.com/songs/60139246.mkv
陈随意-惦惦离开,http://em.21dtv.com/songs/60139245.mkv
陈赫+小沈阳-光辉岁月,http://em.21dtv.com/songs/60139244.mkv
陈赫-最美,http://em.21dtv.com/songs/60139243.mkv
陈赫-唱歌给你听,http://em.21dtv.com/songs/60139242.mkv
陈赫-Mamak档,http://em.21dtv.com/songs/60139241.mkv
陈诗雨-故乡,http://em.21dtv.com/songs/60139240.mkv
陈西洋-别怪我,http://em.21dtv.com/songs/60139239.mkv
陈蔚琦-TC,http://em.21dtv.com/songs/60139238.mkv
陈璐瑶-当你老了,http://em.21dtv.com/songs/60139237.mkv
陈瑞-恨你爱我又放手,http://em.21dtv.com/songs/60139236.mkv
陈瑞-怀爱不遇,http://em.21dtv.com/songs/60139235.mkv
陈柯帆-青春的约定,http://em.21dtv.com/songs/60139234.mkv
陈晓东-时间做证,http://em.21dtv.com/songs/60139233.mkv
陈明憙-最后安慰,http://em.21dtv.com/songs/60139232.mkv
陈文浩-何必等以后,http://em.21dtv.com/songs/60139231.mkv
陈扬君-我想你的夜,http://em.21dtv.com/songs/60139230.mkv
陈扬君-你不再是我亲爱的,http://em.21dtv.com/songs/60139229.mkv
陈慧恬-以后的现在,http://em.21dtv.com/songs/60139228.mkv
陈惠婷-记忆边境,http://em.21dtv.com/songs/60139227.mkv
陈建斌+齐秦-狂流,http://em.21dtv.com/songs/60139225.mkv
陈建斌-给内个谁的第一首诗,http://em.21dtv.com/songs/60139224.mkv
陈娟儿-未见面的朋友,http://em.21dtv.com/songs/60139223.mkv
陈圣夫-听妈妈讲那过去的故事,http://em.21dtv.com/songs/60139222.mkv
陈哲宇-永远,http://em.21dtv.com/songs/60139221.mkv
陈剑-上上之策,http://em.21dtv.com/songs/60139220.mkv
陈冰-隐没在戈壁,http://em.21dtv.com/songs/60139219.mkv
陈俊析+蔡国庆-我和我的祖国,http://em.21dtv.com/songs/60139218.mkv
陈伟霆-因你,http://em.21dtv.com/songs/60139217.mkv
陆平-希腊神话,http://em.21dtv.com/songs/60139216.mkv
阿达+吕士轩-打我啊笨蛋,http://em.21dtv.com/songs/60139215.mkv
阿达+LuLu黄路梓茵-我说宝贝,http://em.21dtv.com/songs/60139214.mkv
阿熏-大唐盛世,http://em.21dtv.com/songs/60139213.mkv
阿火-我的心里话,http://em.21dtv.com/songs/60139212.mkv
阿火-如果你真的要走,http://em.21dtv.com/songs/60139211.mkv
阿火-喝酒不开车,http://em.21dtv.com/songs/60139210.mkv
阿斌-为什么爱到最后总是受伤,http://em.21dtv.com/songs/60139209.mkv
阿悄-孤独的太阳,http://em.21dtv.com/songs/60139208.mkv
阿帆-还有你,http://em.21dtv.com/songs/60139207.mkv
阿喜-我的爱情不平凡,http://em.21dtv.com/songs/60139205.mkv
阿吉太组合-星星照亮回家的路,http://em.21dtv.com/songs/60139204.mkv
阿军-天涯的兄弟,http://em.21dtv.com/songs/60139203.mkv
阿兰-热血三国,http://em.21dtv.com/songs/60139202.mkv
阎维文+王子辰+屈奕彤+侯欣悦+侯欣然-戏曲大联唱,http://em.21dtv.com/songs/60139201.mkv
阎维文-党建是魂,http://em.21dtv.com/songs/60139200.mkv
银临-裁梦为魂,http://em.21dtv.com/songs/60139199.mkv
钮劲涵-自我,http://em.21dtv.com/songs/60139198.mkv
钟镇涛+钟懿-闪闪星辰,http://em.21dtv.com/songs/60139197.mkv
金灿-简单,http://em.21dtv.com/songs/60139196.mkv
金润吉-学到老爱到老,http://em.21dtv.com/songs/60139195.mkv
金志文-明天,http://em.21dtv.com/songs/60139194.mkv
金志文-一望千年,http://em.21dtv.com/songs/60139193.mkv
金南玲-我不送,http://em.21dtv.com/songs/60139192.mkv
金久哲-你不珍惜我不等候,http://em.21dtv.com/songs/60139191.mkv
醉美-情歌跳出心窝窝,http://em.21dtv.com/songs/60139190.mkv
郭顶-水星记,http://em.21dtv.com/songs/60139189.mkv
郭鑫-兄弟你说,http://em.21dtv.com/songs/60139188.mkv
郭忠佑+曾玮中+林孟宗-乘风破浪,http://em.21dtv.com/songs/60139187.mkv
郭宏武-一路走一起老,http://em.21dtv.com/songs/60139186.mkv
郭保成+妹儿姐-中国我为你自豪,http://em.21dtv.com/songs/60139185.mkv
郭保成-长寿歌,http://em.21dtv.com/songs/60139184.mkv
郭一橙-想得美,http://em.21dtv.com/songs/60139183.mkv
郝杰-父亲的脚步,http://em.21dtv.com/songs/60139182.mkv
郑顺鹏-新理想友,http://em.21dtv.com/songs/60139181.mkv
郑永波-天涯何处无芳草,http://em.21dtv.com/songs/60139180.mkv
郑欣怡-青藏高原,http://em.21dtv.com/songs/60139179.mkv
郑圆明-道情,http://em.21dtv.com/songs/60139177.mkv
郑兴琦-毁灭马戏团,http://em.21dtv.com/songs/60139175.mkv
郁可唯-未至,http://em.21dtv.com/songs/60139174.mkv
邹一刀-不承诺,http://em.21dtv.com/songs/60139173.mkv
邵婉儿-感恩妈妈,http://em.21dtv.com/songs/60139172.mkv
邱锋泽-我知道你存在,http://em.21dtv.com/songs/60139171.mkv
邱贤桂-三更梦,http://em.21dtv.com/songs/60139170.mkv#http://em.21dtv.com/songs/60138109.mkv
邱苡晰+邱苡媃-外婆的澎湖湾,http://em.21dtv.com/songs/60139169.mkv
邱永传-忘了吧算了吧,http://em.21dtv.com/songs/60139168.mkv
那英+陈奕迅-天地在我心,http://em.21dtv.com/songs/60139167.mkv
那英+周杰伦-因为爱情,http://em.21dtv.com/songs/60139166.mkv
那依辰-悟空传,http://em.21dtv.com/songs/60139165.mkv
邓紫棋+戴斯琪+肖茗+余赛亚-泡沫,http://em.21dtv.com/songs/60139164.mkv
邓紫棋+余赛亚-光年之外,http://em.21dtv.com/songs/60139163.mkv
邓文怡+邓力玮-时间煮雨,http://em.21dtv.com/songs/60139162.mkv
邓文怡-甜蜜的小尾巴,http://em.21dtv.com/songs/60139161.mkv
邓才昶-是不是因为我长得太丑,http://em.21dtv.com/songs/60139160.mkv
邓伦+杨宗纬-天已黑,http://em.21dtv.com/songs/60139159.mkv
邓伦-倔强,http://em.21dtv.com/songs/60139157.mkv
迪玛希-时光沧海,http://em.21dtv.com/songs/60139156.mkv
迪奥-独家记忆,http://em.21dtv.com/songs/60139155.mkv
迪奥-时候,http://em.21dtv.com/songs/60139154.mkv
迪奥-情在不言中,http://em.21dtv.com/songs/60139153.mkv
迪奥-心上江南,http://em.21dtv.com/songs/60139152.mkv
迪奥-信仰,http://em.21dtv.com/songs/60139151.mkv
迪奥-Say Hi,http://em.21dtv.com/songs/60139150.mkv
迪克牛仔+杨培安-一样的月光,http://em.21dtv.com/songs/60139149.mkv
迪克牛仔+刘心-有多少爱可以重来,http://em.21dtv.com/songs/60139148.mkv
迪克牛仔-无力去爱谁,http://em.21dtv.com/songs/60139146.mkv
迪克牛仔-哭不出来,http://em.21dtv.com/songs/60139145.mkv
迟云-湘江,http://em.21dtv.com/songs/60139144.mkv
达娃卓玛-情的牧场,http://em.21dtv.com/songs/60139143.mkv
路滨琪-我的Hong Kong,http://em.21dtv.com/songs/60139142.mkv
赵骏-只对你说,http://em.21dtv.com/songs/60139141.mkv
赵雷-鼓楼,http://em.21dtv.com/songs/60139140.mkv
赵雷-玛丽,http://em.21dtv.com/songs/60139139.mkv
赵鑫-相思的秋,http://em.21dtv.com/songs/60139138.mkv
赵鑫-爱怕了孤独,http://em.21dtv.com/songs/60139137.mkv
赵越-思乡曲,http://em.21dtv.com/songs/60139136.mkv
赵英俊-绝世高手,http://em.21dtv.com/songs/60139135.mkv
赵英俊-悟空传,http://em.21dtv.com/songs/60139134.mkv
赵若琳-老爸老爸,http://em.21dtv.com/songs/60139133.mkv
赵真+康又萁-我在等风也在等你,http://em.21dtv.com/songs/60139132.mkv
赵炫棋-萍桥,http://em.21dtv.com/songs/60139131.mkv
赵星翔-给句痛快话,http://em.21dtv.com/songs/60139130.mkv
赵一磊-是不是不爱我了,http://em.21dtv.com/songs/60139129.mkv
赖鸿根-楚乔传,http://em.21dtv.com/songs/60139128.mkv
贾添-不懂,http://em.21dtv.com/songs/60139127.mkv
贾孟昕-疯狂爱一回,http://em.21dtv.com/songs/60139126.mkv
贾双辉-莫忘初心,http://em.21dtv.com/songs/60139125.mkv
贺敬轩+邵明明-说散就散,http://em.21dtv.com/songs/60139124.mkv
贺宣-花儿为你开,http://em.21dtv.com/songs/60139123.mkv
贺世哲-熟悉的城市陌生的你,http://em.21dtv.com/songs/60139122.mkv
贺一航+孟杨-天生一对,http://em.21dtv.com/songs/60139121.mkv
贺一航-没必要,http://em.21dtv.com/songs/60139120.mkv
贺一航-我对你动了心,http://em.21dtv.com/songs/60139119.mkv
贯诗钦-悬念,http://em.21dtv.com/songs/60139118.mkv
谭艳-光明,http://em.21dtv.com/songs/60139117.mkv
谭维维-绣春,http://em.21dtv.com/songs/60139116.mkv
谭维维-昨天涯,http://em.21dtv.com/songs/60139115.mkv
谭竹青-招金天下,http://em.21dtv.com/songs/60139113.mkv
谭水明-熟悉的城市陌生的你,http://em.21dtv.com/songs/60139111.mkv
谭松韵+熊梓淇-爱上你的好天气,http://em.21dtv.com/songs/60139110.mkv
谭咏麟+许冠杰-为你歌唱,http://em.21dtv.com/songs/60139109.mkv
谭咏麟-何苦,http://em.21dtv.com/songs/60139108.mkv
谢茸儿-么么,http://em.21dtv.com/songs/60139107.mkv
谢忠良-梦想的道路,http://em.21dtv.com/songs/60139106.mkv
谢帝-瓜老外,http://em.21dtv.com/songs/60139104.mkv
谢娜+张杰-天下,http://em.21dtv.com/songs/60139103.mkv
谢娜-突然想爱你,http://em.21dtv.com/songs/60139102.mkv
谢娜-将军令,http://em.21dtv.com/songs/60139101.mkv
谢和弦+张智成-在没有你以后,http://em.21dtv.com/songs/60139100.mkv
谌容-为你祝福,http://em.21dtv.com/songs/60139099.mkv
许鹤缤-相伴,http://em.21dtv.com/songs/60139098.mkv
许鹤缤-One Belt One Road,http://em.21dtv.com/songs/60139097.mkv
许诗煌-意识,http://em.21dtv.com/songs/60139096.mkv
许嵩-通关,http://em.21dtv.com/songs/60139095.mkv
许峰-爱上合肥,http://em.21dtv.com/songs/60139094.mkv
许佳琪-纽约梦,http://em.21dtv.com/songs/60139093.mkv
许佳慧-调侃,http://em.21dtv.com/songs/60139092.mkv
薛锐+王奕洁-四季情歌,http://em.21dtv.com/songs/60139091.mkv
薛之谦+大张伟-意外,http://em.21dtv.com/songs/60139090.mkv
薛之谦-小孩,http://em.21dtv.com/songs/60139089.mkv
蔡琴-你一定要是个孩子,http://em.21dtv.com/songs/60139088.mkv
蔡恩慧-三月的春风,http://em.21dtv.com/songs/60139087.mkv
蔡恩慧-七彩田园,http://em.21dtv.com/songs/60139086.mkv
蔡国庆+郭采洁-新365个祝福,http://em.21dtv.com/songs/60139085.mkv
蔡国庆+伊丽莎白-茉莉花,http://em.21dtv.com/songs/60139084.mkv
蔡健雅-紫,http://em.21dtv.com/songs/60139083.mkv
蔡依林+田馥甄-明瞭,http://em.21dtv.com/songs/60139082.mkv
蓝琪儿-纵横天涯,http://em.21dtv.com/songs/60139081.mkv
蒲巴甲-英雄酒,http://em.21dtv.com/songs/60139080.mkv
蒙面哥-我失眠了,http://em.21dtv.com/songs/60139078.mkv
蒙面哥-不想起不忘记,http://em.21dtv.com/songs/60139077.mkv
蒙克+魏君华-怀梦塞上,http://em.21dtv.com/songs/60139076.mkv
蒋雪儿-说句话能死吗,http://em.21dtv.com/songs/60139075.mkv
